1,690,230,100,360,165,1
2,690,230,100,360,180,1
3,690,230,100,360,195,1
4,820,230,100,360,90,2
5,820,230,100,360,105,2
6,820,230,100,360,120,2
7,820,230,100,360,135,2
8,820,230,100,360,150,2
9,820,230,100,360,165,2
10,820,230,100,360,180,2
11,820,230,100,360,195,2
12,820,230,100,360,210,2
13,820,230,100,360,225,2
14,820,230,100,360,240,2
15,950,230,100,360,165,3
16,950,230,100,360,180,3
17,950,230,100,360,195,3
18,690,372,100,360,165,4
19,690,372,100,360,180,4
20,690,372,100,360,195,4
21,820,372,100,360,90,5
22,820,372,100,360,105,5
23,820,372,100,360,120,5
24,820,372,100,360,135,5
25,820,372,100,360,150,5
26,820,372,100,360,165,5
27,820,372,100,360,180,5
28,820,372,100,360,195,5
29,820,372,100,360,210,5
30,820,372,100,360,225,5
31,820,372,100,360,240,5
32,950,372,100,360,165,6
33,950,372,100,360,180,6
34,950,372,100,360,195,6
35,690,515,100,360,165,7
36,690,515,100,360,180,7
37,690,515,100,360,195,7
38,820,515,100,360,90,8
39,820,515,100,360,105,8
40,820,515,100,360,120,8
41,820,515,100,360,135,8
42,820,515,100,360,150,8
43,820,515,100,360,165,8
44,820,515,100,360,180,8
45,820,515,100,360,195,8
46,820,515,100,360,210,8
47,820,515,100,360,225,8
48,820,515,100,360,240,8
49,950,515,100,360,165,9
50,950,515,100,360,180,9
51,950,515,100,360,195,9
52,690,240,100,380,165,1
53,690,240,100,380,180,1
54,690,240,100,380,195,1
55,820,240,100,380,90,2
56,820,240,100,380,105,2
57,820,240,100,380,120,2
58,820,240,100,380,135,2
59,820,240,100,380,150,2
60,820,240,100,380,165,2
61,820,240,100,380,180,2
62,820,240,100,380,195,2
63,820,240,100,380,210,2
64,820,240,100,380,225,2
65,820,240,100,380,240,2
66,950,240,100,380,165,3
67,950,240,100,380,180,3
68,950,240,100,380,195,3
69,690,372,100,380,165,4
70,690,372,100,380,180,4
71,690,372,100,380,195,4
72,820,372,100,380,90,5
73,820,372,100,380,105,5
74,820,372,100,380,120,5
75,820,372,100,380,135,5
76,820,372,100,380,150,5
77,820,372,100,380,165,5
78,820,372,100,380,180,5
79,820,372,100,380,195,5
80,820,372,100,380,210,5
81,820,372,100,380,225,5
82,820,372,100,380,240,5
83,950,372,100,380,165,6
84,950,372,100,380,180,6
85,950,372,100,380,195,6
86,690,505,100,380,165,7
87,690,505,100,380,180,7
88,690,505,100,380,195,7
89,820,505,100,380,90,8
90,820,505,100,380,105,8
91,820,505,100,380,120,8
92,820,505,100,380,135,8
93,820,505,100,380,150,8
94,820,505,100,380,165,8
95,820,505,100,380,180,8
96,820,505,100,380,195,8
97,820,505,100,380,210,8
98,820,505,100,380,225,8
99,820,505,100,380,240,8
100,950,505,100,380,165,9
101,950,505,100,380,180,9
102,950,505,100,380,195,9
103,690,250,100,400,180,1
104,820,250,100,400,90,2
105,820,250,100,400,105,2
106,820,250,100,400,120,2
107,820,250,100,400,135,2
108,820,250,100,400,150,2
109,820,250,100,400,165,2
110,820,250,100,400,180,2
111,820,250,100,400,195,2
112,820,250,100,400,210,2
113,820,250,100,400,225,2
114,820,250,100,400,240,2
115,950,250,100,400,165,3
116,950,250,100,400,180,3
117,950,250,100,400,195,3
118,690,372,100,400,180,4
119,820,372,100,400,90,5
120,820,372,100,400,105,5
121,820,372,100,400,120,5
122,820,372,100,400,135,5
123,820,372,100,400,150,5
124,820,372,100,400,165,5
125,820,372,100,400,180,5
126,820,372,100,400,195,5
127,820,372,100,400,210,5
128,820,372,100,400,225,5
129,820,372,100,400,240,5
130,950,372,100,400,165,6
131,950,372,100,400,180,6
132,950,372,100,400,195,6
133,690,495,100,400,180,7
134,820,495,100,400,90,8
135,820,495,100,400,105,8
136,820,495,100,400,120,8
137,820,495,100,400,135,8
138,820,495,100,400,150,8
139,820,495,100,400,165,8
140,820,495,100,400,180,8
141,820,495,100,400,195,8
142,820,495,100,400,210,8
143,820,495,100,400,225,8
144,820,495,100,400,240,8
145,950,495,100,400,165,9
146,950,495,100,400,180,9
147,950,495,100,400,195,9
148,690,260,100,420,180,1
149,820,260,100,420,90,2
150,820,260,100,420,105,2
151,820,260,100,420,120,2
152,820,260,100,420,135,2
153,820,260,100,420,150,2
154,820,260,100,420,165,2
155,820,260,100,420,180,2
156,820,260,100,420,195,2
157,820,260,100,420,210,2
158,820,260,100,420,225,2
159,820,260,100,420,240,2
160,950,260,100,420,180,3
161,690,372,100,420,180,4
162,820,372,100,420,90,5
163,820,372,100,420,105,5
164,820,372,100,420,120,5
165,820,372,100,420,135,5
166,820,372,100,420,150,5
167,820,372,100,420,165,5
168,820,372,100,420,180,5
169,820,372,100,420,195,5
170,820,372,100,420,210,5
171,820,372,100,420,225,5
172,820,372,100,420,240,5
173,950,372,100,420,180,6
174,690,485,100,420,180,7
175,820,485,100,420,90,8
176,820,485,100,420,105,8
177,820,485,100,420,120,8
178,820,485,100,420,135,8
179,820,485,100,420,150,8
180,820,485,100,420,165,8
181,820,485,100,420,180,8
182,820,485,100,420,195,8
183,820,485,100,420,210,8
184,820,485,100,420,225,8
185,820,485,100,420,240,8
186,950,485,100,420,180,9
187,690,270,100,440,180,1
188,820,270,100,440,90,2
189,820,270,100,440,105,2
190,820,270,100,440,120,2
191,820,270,100,440,135,2
192,820,270,100,440,150,2
193,820,270,100,440,165,2
194,820,270,100,440,180,2
195,820,270,100,440,195,2
196,820,270,100,440,210,2
197,820,270,100,440,225,2
198,820,270,100,440,240,2
199,950,270,100,440,180,3
200,690,372,100,440,180,4
201,820,372,100,440,90,5
202,820,372,100,440,105,5
203,820,372,100,440,120,5
204,820,372,100,440,135,5
205,820,372,100,440,150,5
206,820,372,100,440,165,5
207,820,372,100,440,180,5
208,820,372,100,440,195,5
209,820,372,100,440,210,5
210,820,372,100,440,225,5
211,820,372,100,440,240,5
212,950,372,100,440,180,6
213,690,475,100,440,180,7
214,820,475,100,440,90,8
215,820,475,100,440,105,8
216,820,475,100,440,120,8
217,820,475,100,440,135,8
218,820,475,100,440,150,8
219,820,475,100,440,165,8
220,820,475,100,440,180,8
221,820,475,100,440,195,8
222,820,475,100,440,210,8
223,820,475,100,440,225,8
224,820,475,100,440,240,8
225,950,475,100,440,180,9
226,690,280,100,460,180,1
227,820,280,100,460,90,2
228,820,280,100,460,120,2
229,820,280,100,460,135,2
230,820,280,100,460,150,2
231,820,280,100,460,165,2
232,820,280,100,460,180,2
233,820,280,100,460,195,2
234,820,280,100,460,210,2
235,820,280,100,460,225,2
236,820,280,100,460,240,2
237,950,280,100,460,180,3
238,690,372,100,460,180,4
239,820,372,100,460,90,5
240,820,372,100,460,120,5
241,820,372,100,460,135,5
242,820,372,100,460,150,5
243,820,372,100,460,165,5
244,820,372,100,460,180,5
245,820,372,100,460,195,5
246,820,372,100,460,210,5
247,820,372,100,460,225,5
248,820,372,100,460,240,5
249,950,372,100,460,180,6
250,690,465,100,460,180,7
251,820,465,100,460,90,8
252,820,465,100,460,120,8
253,820,465,100,460,135,8
254,820,465,100,460,150,8
255,820,465,100,460,165,8
256,820,465,100,460,180,8
257,820,465,100,460,195,8
258,820,465,100,460,210,8
259,820,465,100,460,225,8
260,820,465,100,460,240,8
261,950,465,100,460,180,9
262,690,290,100,480,180,1
263,820,290,100,480,135,2
264,820,290,100,480,150,2
265,820,290,100,480,165,2
266,820,290,100,480,180,2
267,820,290,100,480,195,2
268,820,290,100,480,210,2
269,820,290,100,480,225,2
270,950,290,100,480,180,3
271,690,372,100,480,180,4
272,820,372,100,480,135,5
273,820,372,100,480,150,5
274,820,372,100,480,165,5
275,820,372,100,480,180,5
276,820,372,100,480,195,5
277,820,372,100,480,210,5
278,820,372,100,480,225,5
279,950,372,100,480,180,6
280,690,455,100,480,180,7
281,820,455,100,480,135,8
282,820,455,100,480,150,8
283,820,455,100,480,165,8
284,820,455,100,480,180,8
285,820,455,100,480,195,8
286,820,455,100,480,210,8
287,820,455,100,480,225,8
288,950,455,100,480,180,9
289,690,300,100,500,180,1
290,820,300,100,500,135,2
291,820,300,100,500,150,2
292,820,300,100,500,165,2
293,820,300,100,500,180,2
294,820,300,100,500,195,2
295,820,300,100,500,210,2
296,820,300,100,500,225,2
297,950,300,100,500,180,3
298,690,372,100,500,180,4
299,820,372,100,500,135,5
300,820,372,100,500,150,5
301,820,372,100,500,165,5
302,820,372,100,500,180,5
303,820,372,100,500,195,5
304,820,372,100,500,210,5
305,820,372,100,500,225,5
306,950,372,100,500,180,6
307,690,445,100,500,180,7
308,820,445,100,500,135,8
309,820,445,100,500,150,8
310,820,445,100,500,165,8
311,820,445,100,500,180,8
312,820,445,100,500,195,8
313,820,445,100,500,210,8
314,820,445,100,500,225,8
315,950,445,100,500,180,9
316,690,310,100,520,180,1
317,820,310,100,520,135,2
318,820,310,100,520,150,2
319,820,310,100,520,165,2
320,820,310,100,520,180,2
321,820,310,100,520,195,2
322,820,310,100,520,210,2
323,820,310,100,520,225,2
324,950,310,100,520,180,3
325,690,372,100,520,180,4
326,820,372,100,520,135,5
327,820,372,100,520,150,5
328,820,372,100,520,165,5
329,820,372,100,520,180,5
330,820,372,100,520,195,5
331,820,372,100,520,210,5
332,820,372,100,520,225,5
333,950,372,100,520,180,6
334,690,435,100,520,180,7
335,820,435,100,520,135,8
336,820,435,100,520,150,8
337,820,435,100,520,165,8
338,820,435,100,520,180,8
339,820,435,100,520,195,8
340,820,435,100,520,210,8
341,820,435,100,520,225,8
342,950,435,100,520,180,9
343,690,320,100,540,180,1
344,820,320,100,540,135,2
345,820,320,100,540,150,2
346,820,320,100,540,165,2
347,820,320,100,540,180,2
348,820,320,100,540,195,2
349,820,320,100,540,210,2
350,820,320,100,540,225,2
351,950,320,100,540,180,3
352,690,372,100,540,180,4
353,820,372,100,540,135,5
354,820,372,100,540,150,5
355,820,372,100,540,165,5
356,820,372,100,540,180,5
357,820,372,100,540,195,5
358,820,372,100,540,210,5
359,820,372,100,540,225,5
360,950,372,100,540,180,6
361,690,425,100,540,180,7
362,820,425,100,540,135,8
363,820,425,100,540,150,8
364,820,425,100,540,165,8
365,820,425,100,540,180,8
366,820,425,100,540,195,8
367,820,425,100,540,210,8
368,820,425,100,540,225,8
369,950,425,100,540,180,9
370,690,330,100,560,180,1
371,820,330,100,560,150,2
372,820,330,100,560,165,2
373,820,330,100,560,180,2
374,820,330,100,560,195,2
375,820,330,100,560,210,2
376,950,330,100,560,180,3
377,690,372,100,560,180,4
378,820,372,100,560,150,5
379,820,372,100,560,165,5
380,820,372,100,560,180,5
381,820,372,100,560,195,5
382,820,372,100,560,210,5
383,950,372,100,560,180,6
384,690,415,100,560,180,7
385,820,415,100,560,150,8
386,820,415,100,560,165,8
387,820,415,100,560,180,8
388,820,415,100,560,195,8
389,820,415,100,560,210,8
390,950,415,100,560,180,9
391,690,340,100,580,180,1
392,820,340,100,580,150,2
393,820,340,100,580,165,2
394,820,340,100,580,180,2
395,820,340,100,580,195,2
396,820,340,100,580,210,2
397,950,340,100,580,180,3
398,690,372,100,580,180,4
399,820,372,100,580,150,5
400,820,372,100,580,165,5
401,820,372,100,580,180,5
402,820,372,100,580,195,5
403,820,372,100,580,210,5
404,950,372,100,580,180,6
405,690,405,100,580,180,7
406,820,405,100,580,150,8
407,820,405,100,580,165,8
408,820,405,100,580,180,8
409,820,405,100,580,195,8
410,820,405,100,580,210,8
411,950,405,100,580,180,9
412,690,350,100,600,180,1
413,820,350,100,600,150,2
414,820,350,100,600,165,2
415,820,350,100,600,180,2
416,820,350,100,600,195,2
417,820,350,100,600,210,2
418,950,350,100,600,180,3
419,690,372,100,600,180,4
420,820,372,100,600,150,5
421,820,372,100,600,165,5
422,820,372,100,600,180,5
423,820,372,100,600,195,5
424,820,372,100,600,210,5
425,950,372,100,600,180,6
426,690,395,100,600,180,7
427,820,395,100,600,150,8
428,820,395,100,600,165,8
429,820,395,100,600,180,8
430,820,395,100,600,195,8
431,820,395,100,600,210,8
432,950,395,100,600,180,9
433,700,230,120,360,165,1
434,700,230,120,360,180,1
435,700,230,120,360,195,1
436,820,230,120,360,90,2
437,820,230,120,360,105,2
438,820,230,120,360,120,2
439,820,230,120,360,135,2
440,820,230,120,360,150,2
441,820,230,120,360,165,2
442,820,230,120,360,180,2
443,820,230,120,360,195,2
444,820,230,120,360,210,2
445,820,230,120,360,225,2
446,820,230,120,360,240,2
447,940,230,120,360,165,3
448,940,230,120,360,180,3
449,940,230,120,360,195,3
450,700,372,120,360,165,4
451,700,372,120,360,180,4
452,700,372,120,360,195,4
453,820,372,120,360,90,5
454,820,372,120,360,105,5
455,820,372,120,360,120,5
456,820,372,120,360,135,5
457,820,372,120,360,150,5
458,820,372,120,360,165,5
459,820,372,120,360,180,5
460,820,372,120,360,195,5
461,820,372,120,360,210,5
462,820,372,120,360,225,5
463,820,372,120,360,240,5
464,940,372,120,360,165,6
465,940,372,120,360,180,6
466,940,372,120,360,195,6
467,700,515,120,360,165,7
468,700,515,120,360,180,7
469,700,515,120,360,195,7
470,820,515,120,360,90,8
471,820,515,120,360,105,8
472,820,515,120,360,120,8
473,820,515,120,360,135,8
474,820,515,120,360,150,8
475,820,515,120,360,165,8
476,820,515,120,360,180,8
477,820,515,120,360,195,8
478,820,515,120,360,210,8
479,820,515,120,360,225,8
480,820,515,120,360,240,8
481,940,515,120,360,165,9
482,940,515,120,360,180,9
483,940,515,120,360,195,9
484,700,240,120,380,165,1
485,700,240,120,380,180,1
486,700,240,120,380,195,1
487,820,240,120,380,90,2
488,820,240,120,380,105,2
489,820,240,120,380,120,2
490,820,240,120,380,135,2
491,820,240,120,380,150,2
492,820,240,120,380,165,2
493,820,240,120,380,180,2
494,820,240,120,380,195,2
495,820,240,120,380,210,2
496,820,240,120,380,225,2
497,820,240,120,380,240,2
498,940,240,120,380,165,3
499,940,240,120,380,180,3
500,940,240,120,380,195,3
501,700,372,120,380,165,4
502,700,372,120,380,180,4
503,700,372,120,380,195,4
504,820,372,120,380,90,5
505,820,372,120,380,105,5
506,820,372,120,380,120,5
507,820,372,120,380,135,5
508,820,372,120,380,150,5
509,820,372,120,380,165,5
510,820,372,120,380,180,5
511,820,372,120,380,195,5
512,820,372,120,380,210,5
513,820,372,120,380,225,5
514,820,372,120,380,240,5
515,940,372,120,380,165,6
516,940,372,120,380,180,6
517,940,372,120,380,195,6
518,700,505,120,380,165,7
519,700,505,120,380,180,7
520,700,505,120,380,195,7
521,820,505,120,380,90,8
522,820,505,120,380,105,8
523,820,505,120,380,120,8
524,820,505,120,380,135,8
525,820,505,120,380,150,8
526,820,505,120,380,165,8
527,820,505,120,380,180,8
528,820,505,120,380,195,8
529,820,505,120,380,210,8
530,820,505,120,380,225,8
531,820,505,120,380,240,8
532,940,505,120,380,165,9
533,940,505,120,380,180,9
534,940,505,120,380,195,9
535,700,250,120,400,165,1
536,700,250,120,400,180,1
537,700,250,120,400,195,1
538,820,250,120,400,90,2
539,820,250,120,400,105,2
540,820,250,120,400,120,2
541,820,250,120,400,135,2
542,820,250,120,400,150,2
543,820,250,120,400,165,2
544,820,250,120,400,180,2
545,820,250,120,400,195,2
546,820,250,120,400,210,2
547,820,250,120,400,225,2
548,820,250,120,400,240,2
549,940,250,120,400,165,3
550,940,250,120,400,180,3
551,940,250,120,400,195,3
552,700,372,120,400,165,4
553,700,372,120,400,180,4
554,700,372,120,400,195,4
555,820,372,120,400,90,5
556,820,372,120,400,105,5
557,820,372,120,400,120,5
558,820,372,120,400,135,5
559,820,372,120,400,150,5
560,820,372,120,400,165,5
561,820,372,120,400,180,5
562,820,372,120,400,195,5
563,820,372,120,400,210,5
564,820,372,120,400,225,5
565,820,372,120,400,240,5
566,940,372,120,400,165,6
567,940,372,120,400,180,6
568,940,372,120,400,195,6
569,700,495,120,400,165,7
570,700,495,120,400,180,7
571,700,495,120,400,195,7
572,820,495,120,400,90,8
573,820,495,120,400,105,8
574,820,495,120,400,120,8
575,820,495,120,400,135,8
576,820,495,120,400,150,8
577,820,495,120,400,165,8
578,820,495,120,400,180,8
579,820,495,120,400,195,8
580,820,495,120,400,210,8
581,820,495,120,400,225,8
582,820,495,120,400,240,8
583,940,495,120,400,165,9
584,940,495,120,400,180,9
585,940,495,120,400,195,9
586,700,260,120,420,180,1
587,820,260,120,420,90,2
588,820,260,120,420,105,2
589,820,260,120,420,120,2
590,820,260,120,420,135,2
591,820,260,120,420,150,2
592,820,260,120,420,165,2
593,820,260,120,420,180,2
594,820,260,120,420,195,2
595,820,260,120,420,210,2
596,820,260,120,420,225,2
597,820,260,120,420,240,2
598,940,260,120,420,180,3
599,700,372,120,420,180,4
600,820,372,120,420,90,5
601,820,372,120,420,105,5
602,820,372,120,420,120,5
603,820,372,120,420,135,5
604,820,372,120,420,150,5
605,820,372,120,420,165,5
606,820,372,120,420,180,5
607,820,372,120,420,195,5
608,820,372,120,420,210,5
609,820,372,120,420,225,5
610,820,372,120,420,240,5
611,940,372,120,420,180,6
612,700,485,120,420,180,7
613,820,485,120,420,90,8
614,820,485,120,420,105,8
615,820,485,120,420,120,8
616,820,485,120,420,135,8
617,820,485,120,420,150,8
618,820,485,120,420,165,8
619,820,485,120,420,180,8
620,820,485,120,420,195,8
621,820,485,120,420,210,8
622,820,485,120,420,225,8
623,820,485,120,420,240,8
624,940,485,120,420,180,9
625,700,270,120,440,180,1
626,820,270,120,440,90,2
627,820,270,120,440,105,2
628,820,270,120,440,120,2
629,820,270,120,440,135,2
630,820,270,120,440,150,2
631,820,270,120,440,165,2
632,820,270,120,440,180,2
633,820,270,120,440,195,2
634,820,270,120,440,210,2
635,820,270,120,440,225,2
636,820,270,120,440,240,2
637,940,270,120,440,180,3
638,700,372,120,440,180,4
639,820,372,120,440,90,5
640,820,372,120,440,105,5
641,820,372,120,440,120,5
642,820,372,120,440,135,5
643,820,372,120,440,150,5
644,820,372,120,440,165,5
645,820,372,120,440,180,5
646,820,372,120,440,195,5
647,820,372,120,440,210,5
648,820,372,120,440,225,5
649,820,372,120,440,240,5
650,940,372,120,440,180,6
651,700,475,120,440,180,7
652,820,475,120,440,90,8
653,820,475,120,440,105,8
654,820,475,120,440,120,8
655,820,475,120,440,135,8
656,820,475,120,440,150,8
657,820,475,120,440,165,8
658,820,475,120,440,180,8
659,820,475,120,440,195,8
660,820,475,120,440,210,8
661,820,475,120,440,225,8
662,820,475,120,440,240,8
663,940,475,120,440,180,9
664,700,280,120,460,180,1
665,820,280,120,460,90,2
666,820,280,120,460,120,2
667,820,280,120,460,135,2
668,820,280,120,460,150,2
669,820,280,120,460,165,2
670,820,280,120,460,180,2
671,820,280,120,460,195,2
672,820,280,120,460,210,2
673,820,280,120,460,225,2
674,820,280,120,460,240,2
675,940,280,120,460,180,3
676,700,372,120,460,180,4
677,820,372,120,460,90,5
678,820,372,120,460,120,5
679,820,372,120,460,135,5
680,820,372,120,460,150,5
681,820,372,120,460,165,5
682,820,372,120,460,180,5
683,820,372,120,460,195,5
684,820,372,120,460,210,5
685,820,372,120,460,225,5
686,820,372,120,460,240,5
687,940,372,120,460,180,6
688,700,465,120,460,180,7
689,820,465,120,460,90,8
690,820,465,120,460,120,8
691,820,465,120,460,135,8
692,820,465,120,460,150,8
693,820,465,120,460,165,8
694,820,465,120,460,180,8
695,820,465,120,460,195,8
696,820,465,120,460,210,8
697,820,465,120,460,225,8
698,820,465,120,460,240,8
699,940,465,120,460,180,9
700,700,290,120,480,180,1
701,820,290,120,480,135,2
702,820,290,120,480,150,2
703,820,290,120,480,165,2
704,820,290,120,480,180,2
705,820,290,120,480,195,2
706,820,290,120,480,210,2
707,820,290,120,480,225,2
708,940,290,120,480,180,3
709,700,372,120,480,180,4
710,820,372,120,480,135,5
711,820,372,120,480,150,5
712,820,372,120,480,165,5
713,820,372,120,480,180,5
714,820,372,120,480,195,5
715,820,372,120,480,210,5
716,820,372,120,480,225,5
717,940,372,120,480,180,6
718,700,455,120,480,180,7
719,820,455,120,480,135,8
720,820,455,120,480,150,8
721,820,455,120,480,165,8
722,820,455,120,480,180,8
723,820,455,120,480,195,8
724,820,455,120,480,210,8
725,820,455,120,480,225,8
726,940,455,120,480,180,9
727,700,300,120,500,180,1
728,820,300,120,500,135,2
729,820,300,120,500,150,2
730,820,300,120,500,165,2
731,820,300,120,500,180,2
732,820,300,120,500,195,2
733,820,300,120,500,210,2
734,820,300,120,500,225,2
735,940,300,120,500,180,3
736,700,372,120,500,180,4
737,820,372,120,500,135,5
738,820,372,120,500,150,5
739,820,372,120,500,165,5
740,820,372,120,500,180,5
741,820,372,120,500,195,5
742,820,372,120,500,210,5
743,820,372,120,500,225,5
744,940,372,120,500,180,6
745,700,445,120,500,180,7
746,820,445,120,500,135,8
747,820,445,120,500,150,8
748,820,445,120,500,165,8
749,820,445,120,500,180,8
750,820,445,120,500,195,8
751,820,445,120,500,210,8
752,820,445,120,500,225,8
753,940,445,120,500,180,9
754,700,310,120,520,180,1
755,820,310,120,520,135,2
756,820,310,120,520,150,2
757,820,310,120,520,165,2
758,820,310,120,520,180,2
