1,690,100,100,100,90,1
2,690,100,100,100,99,1
3,690,100,100,100,108,1
4,690,100,100,100,117,1
5,690,100,100,100,126,1
6,690,100,100,100,135,1
7,690,100,100,100,144,1
8,690,100,100,100,153,1
9,690,100,100,100,162,1
10,690,100,100,100,171,1
11,690,100,100,100,180,1
12,690,100,100,100,189,1
13,690,100,100,100,198,1
14,690,100,100,100,207,1
15,690,100,100,100,216,1
16,690,100,100,100,225,1
17,690,100,100,100,234,1
18,690,100,100,100,243,1
19,690,100,100,100,252,1
20,820,100,100,100,90,2
21,820,100,100,100,99,2
22,820,100,100,100,108,2
23,820,100,100,100,117,2
24,820,100,100,100,126,2
25,820,100,100,100,135,2
26,820,100,100,100,144,2
27,820,100,100,100,153,2
28,820,100,100,100,162,2
29,820,100,100,100,171,2
30,820,100,100,100,180,2
31,820,100,100,100,189,2
32,820,100,100,100,198,2
33,820,100,100,100,207,2
34,820,100,100,100,216,2
35,820,100,100,100,225,2
36,820,100,100,100,234,2
37,820,100,100,100,243,2
38,820,100,100,100,252,2
39,950,100,100,100,90,3
40,950,100,100,100,99,3
41,950,100,100,100,108,3
42,950,100,100,100,117,3
43,950,100,100,100,126,3
44,950,100,100,100,135,3
45,950,100,100,100,144,3
46,950,100,100,100,153,3
47,950,100,100,100,162,3
48,950,100,100,100,171,3
49,950,100,100,100,180,3
50,950,100,100,100,189,3
51,950,100,100,100,198,3
52,950,100,100,100,207,3
53,950,100,100,100,216,3
54,950,100,100,100,225,3
55,950,100,100,100,234,3
56,950,100,100,100,243,3
57,950,100,100,100,252,3
58,690,372,100,100,90,4
59,690,372,100,100,99,4
60,690,372,100,100,108,4
61,690,372,100,100,117,4
62,690,372,100,100,126,4
63,690,372,100,100,135,4
64,690,372,100,100,144,4
65,690,372,100,100,153,4
66,690,372,100,100,162,4
67,690,372,100,100,171,4
68,690,372,100,100,180,4
69,690,372,100,100,189,4
70,690,372,100,100,198,4
71,690,372,100,100,207,4
72,690,372,100,100,216,4
73,690,372,100,100,225,4
74,690,372,100,100,234,4
75,690,372,100,100,243,4
76,690,372,100,100,252,4
77,820,372,100,100,90,5
78,820,372,100,100,99,5
79,820,372,100,100,108,5
80,820,372,100,100,117,5
81,820,372,100,100,126,5
82,820,372,100,100,135,5
83,820,372,100,100,144,5
84,820,372,100,100,153,5
85,820,372,100,100,162,5
86,820,372,100,100,171,5
87,820,372,100,100,180,5
88,820,372,100,100,189,5
89,820,372,100,100,198,5
90,820,372,100,100,207,5
91,820,372,100,100,216,5
92,820,372,100,100,225,5
93,820,372,100,100,234,5
94,820,372,100,100,243,5
95,820,372,100,100,252,5
96,950,372,100,100,90,6
97,950,372,100,100,99,6
98,950,372,100,100,108,6
99,950,372,100,100,117,6
100,950,372,100,100,126,6
101,950,372,100,100,135,6
102,950,372,100,100,144,6
103,950,372,100,100,153,6
104,950,372,100,100,162,6
105,950,372,100,100,171,6
106,950,372,100,100,180,6
107,950,372,100,100,189,6
108,950,372,100,100,198,6
109,950,372,100,100,207,6
110,950,372,100,100,216,6
111,950,372,100,100,225,6
112,950,372,100,100,234,6
113,950,372,100,100,243,6
114,950,372,100,100,252,6
115,690,645,100,100,90,7
116,690,645,100,100,99,7
117,690,645,100,100,108,7
118,690,645,100,100,117,7
119,690,645,100,100,126,7
120,690,645,100,100,135,7
121,690,645,100,100,144,7
122,690,645,100,100,153,7
123,690,645,100,100,162,7
124,690,645,100,100,171,7
125,690,645,100,100,180,7
126,690,645,100,100,189,7
127,690,645,100,100,198,7
128,690,645,100,100,207,7
129,690,645,100,100,216,7
130,690,645,100,100,225,7
131,690,645,100,100,234,7
132,690,645,100,100,243,7
133,690,645,100,100,252,7
134,820,645,100,100,90,8
135,820,645,100,100,99,8
136,820,645,100,100,108,8
137,820,645,100,100,117,8
138,820,645,100,100,126,8
139,820,645,100,100,135,8
140,820,645,100,100,144,8
141,820,645,100,100,153,8
142,820,645,100,100,162,8
143,820,645,100,100,171,8
144,820,645,100,100,180,8
145,820,645,100,100,189,8
146,820,645,100,100,198,8
147,820,645,100,100,207,8
148,820,645,100,100,216,8
149,820,645,100,100,225,8
150,820,645,100,100,234,8
151,820,645,100,100,243,8
152,820,645,100,100,252,8
153,950,645,100,100,90,9
154,950,645,100,100,99,9
155,950,645,100,100,108,9
156,950,645,100,100,117,9
157,950,645,100,100,126,9
158,950,645,100,100,135,9
159,950,645,100,100,144,9
160,950,645,100,100,153,9
161,950,645,100,100,162,9
162,950,645,100,100,171,9
163,950,645,100,100,180,9
164,950,645,100,100,189,9
165,950,645,100,100,198,9
166,950,645,100,100,207,9
167,950,645,100,100,216,9
168,950,645,100,100,225,9
169,950,645,100,100,234,9
170,950,645,100,100,243,9
171,950,645,100,100,252,9
